"","id","X","Linf","length_type","K","t0","sex","temp","Lm","X.1","omega","country","locality","questionable","captive","spp","genus","family","ScientificName","class","order"
"433",27,3867,29.1,"TL",0.35,-0.23,"M",NA,NA,NA,2.47,"Portugal","ICES Division IXa1","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"434",27,3868,30.5,"TL",0.18,-1.1,"F",NA,NA,NA,2.22,"Greece","north Aegean Sea","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"435",27,3869,30.6,"TL",0.23,-1.53,"M",NA,NA,NA,2.33,"Spain","Bay of Biscay, ICES Division VIIIc2","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"436",27,3870,30.9,"TL",0.2,-2.32,"M",NA,NA,NA,2.28,"","ICES Division VII","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"437",27,3871,31.3,"TL",0.27,-0.82,"M",NA,NA,NA,2.42,"Portugal","ICES Division IXa1","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"438",27,3872,33.3,"TL",0.26,-0.39,"F",NA,NA,NA,2.46,"Portugal","ICES Division IXa1","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"439",27,3873,34.3,"TL",0.19,-2.06,"M",NA,NA,NA,2.35,"Portugal","ICES Division IXa1","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"440",27,3874,34.7,"",0.19,-1.37,"M",NA,14,NA,2.36,"Spain","Galicia","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"441",27,3875,34.8,"TL",0.18,-1.37,"M",NA,NA,NA,2.34,"Spain","Bay of Biscay, ICES Division VIIIc2","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"442",27,3876,34.8,"TL",0.19,-1.44,"M",NA,NA,NA,2.36,"Portugal","ICES Division IXa1","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"443",27,3877,34.8,"",0.2,-1.44,"M",NA,NA,NA,2.38,"","Mediterranean Sea","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"444",27,3878,35.2,"TL",0.22,-0.37,"M",NA,NA,NA,2.43,"Portugal","ICES Division IXa2","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"445",27,3879,35.2,"TL",0.23,-0.32,"M",NA,NA,NA,2.45,"Portugal","ICES Division IXa2","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"446",27,3880,35.2,"TL",0.24,-0.39,"M",NA,NA,NA,2.47,"Portugal","ICES Division IXa2","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"447",27,3881,35.2,"TL",0.25,-0.15,"M",NA,NA,NA,2.49,"Portugal","ICES Division IXa2","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"448",27,3882,36.1,"TL",0.19,-1.51,"M",NA,NA,NA,2.39,"Portugal","ICES Division IXa1","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"449",27,3883,37.1,"TL",0.17,-0.81,"M",NA,NA,NA,2.37,"Spain","Bay of Biscay, ICES Division VIIIc2","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"450",27,3884,37.1,"TL",0.18,-0.61,"M",NA,NA,NA,2.39,"Spain","Bay of Biscay, ICES Division VIIIc2","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"451",27,3885,37.1,"TL",0.2,-0.19,"M",NA,NA,NA,2.44,"Spain","Bay of Biscay, ICES Division VIIIc2","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"452",27,3886,37.1,"TL",0.21,-0.47,"M",NA,NA,NA,2.46,"Spain","Bay of Biscay, ICES Division VIIIc1and VIIIc2","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"453",27,3887,37.1,"TL",0.24,-0.14,"M",NA,NA,NA,2.52,"Spain","Bay of Biscay, ICES Division VIIIc1","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"454",27,3888,37.1,"TL",0.26,-0.15,"M",NA,NA,NA,2.55,"Spain","Bay of Biscay, ICES Division VIIIc1","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"455",27,3889,37.5,"TL",0.14,-1.93,"M",0.39,14.5,NA,2.29,"Portugal","","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"456",27,3890,37.7,"TL",0.2,-0.91,"F",NA,NA,NA,2.45,"Portugal","ICES Division IXa1","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"457",27,3891,37.7,"TL",0.14,-2.2,"M",NA,NA,NA,2.3,"Spain","Bay of Biscay, ICES Division VIIIc2","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"458",27,3892,38,"TL",0.2,NA,"",NA,14,17,2.45,"Italy","North Tyrrhenian Sea","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"459",27,3893,38.7,"TL",0.13,-3.33,"F",NA,NA,NA,2.29,"","ICES Division VII","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"460",27,3894,39.8,"TL",0.16,-1.86,"F",NA,NA,NA,2.4,"Portugal","ICES Division IXa1","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"461",27,3895,39.8,"",0.16,-1.84,"F",NA,NA,NA,2.4,"","Mediterranean Sea","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"462",27,3896,39.9,"TL",0.18,-1.54,"F",NA,NA,NA,2.46,"Spain","Bay of Biscay, ICES Division VIIIc2","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"463",27,3897,39.9,"TL",0.17,-0.37,"M",NA,NA,NA,2.43,"France","Bay of Biscay, ICES Division VIIIab","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"464",27,3898,42.9,"",0.15,-1.36,"F",NA,14,NA,2.44,"Spain","Galicia","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"465",27,3899,43.1,"TL",0.13,-2.17,"F",NA,NA,NA,2.38,"Portugal","ICES Division IXa1","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"466",27,3900,43.3,"TL",0.26,NA,"",NA,14,NA,2.69,"Greece","North Evvoikos Gulf","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"467",27,3901,44,"TL",0.14,-1.52,"F",NA,14.5,NA,2.43,"Portugal","","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"468",27,3902,44.4,"TL",0.12,-2.18,"F",NA,NA,NA,2.37,"Spain","Bay of Biscay, ICES Division VIIIc2","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"469",27,3903,45.3,"TL",0.12,-1.72,"F",NA,NA,NA,2.39,"Spain","Bay of Biscay, ICES Division VIIIc2","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"470",27,3904,45.6,"TL",0.17,0.07,"F",NA,NA,NA,2.55,"France","Bay of Biscay and Western Iberian waters, (ICES Division VIIIab, VIIIc1 and IXa2)","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"471",27,3905,45.6,"TL",0.14,-0.89,"F",NA,NA,NA,2.46,"Spain","Bay of Biscay, ICES Division VIIIc2","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"472",27,3906,45.6,"TL",0.15,-0.54,"F",NA,NA,NA,2.49,"Spain","Bay of Biscay, ICES Division VIIIc2","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"473",27,3907,45.6,"TL",0.16,-0.21,"F",NA,NA,NA,2.52,"Spain","Bay of Biscay, ICES Division VIIIc2","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"474",27,3908,45.6,"TL",0.18,-0.48,"F",NA,NA,NA,2.57,"Spain","Bay of Biscay, ICES Division VIIIc1","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"475",27,3909,45.6,"TL",0.19,-0.35,"F",NA,NA,NA,2.6,"Spain","Bay of Biscay, ICES Division VIIIc1","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"476",27,3910,45.6,"TL",0.21,-0.18,"F",NA,NA,NA,2.64,"Portugal","ICES Division IXa2","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"477",27,3911,45.9,"TL",0.12,-2.07,"F",NA,NA,NA,2.4,"Portugal","ICES Division IXa1","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"478",27,3912,49.5,"TL",0.1,-2.59,"F",NA,NA,NA,2.39,"Portugal","ICES Division IXa1","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"479",27,3913,53.1,"TL",0.08,-2.85,"M",NA,NA,NA,2.35,"Portugal","ICES Division IXa1","No","No","Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Lepidorhombus boscii","Actinopterygii","Pleuronectiformes"
"480",28,3914,29.7,"TL",0.25,-1.59,"",NA,NA,NA,2.34,"Ireland","Northeast Atlantic (ICES Div. VII)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"481",28,3915,32.4,"TL",0.38,-0.77,"",NA,NA,NA,2.6,"Spain","Bay of Biscay (ICES VIIIc2)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"482",28,3916,32.4,"TL",0.24,-2.2,"",NA,NA,NA,2.4,"Spain","Bay of Biscay (ICES VIIIc2)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"483",28,3917,34.3,"TL",0.26,-0.72,"",NA,NA,NA,2.49,"Spain","Bay of Biscay (ICES VIIIc2)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"484",28,3918,34.4,"TL",0.16,-1.65,"",NA,NA,NA,2.28,"Ireland","Northeast Atlantic (ICES Div. VII)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"485",28,3919,38,"TL",0.2,-1.19,"",NA,NA,NA,2.46,"Spain","Bay of Biscay (ICES VIIIc2)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"486",28,3920,38,"TL",0.21,-0.91,"",NA,NA,NA,2.48,"Spain","Bay of Biscay (ICES VIIIc2)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"487",28,3921,38,"TL",0.27,-0.22,"",NA,NA,NA,2.59,"Spain","Bay of Biscay (ICES VIIIc1)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"488",28,3922,38.4,"TL",0.34,-0.06,"",NA,NA,NA,2.7,"Ireland","Northeast Atlantic (ICES Div. VII)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"489",28,3923,39.4,"TL",0.29,0.14,"",NA,NA,NA,2.65,"Ireland","Northeast Atlantic (ICES Div. VII)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"490",28,3924,44.8,"TL",0.14,-1.76,"",NA,NA,NA,2.45,"Ireland","Northeast Atlantic (ICES Div. VII)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"491",28,3925,45,"TL",0.14,-1.85,"",NA,NA,NA,2.45,"France","Bay of Biscay (ICES VIIIab)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"492",28,3926,45,"TL",0.23,0.29,"",NA,NA,NA,2.67,"France","Bay of Biscay (ICES VIIIab)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"493",28,3927,46,"TL",0.14,-1.25,"",NA,NA,NA,2.47,"Ireland","Northeast Atlantic (ICES Div. VII)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"494",28,3928,49.6,"TL",0.17,-0.82,"",NA,NA,NA,2.62,"Spain","Bay of Biscay (ICES VIIIc2)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"495",28,3929,50.3,"TL",0.1,-1.88,"",NA,NA,NA,2.4,"Ireland","Northeast Atlantic (ICES Div. VII)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"496",28,3930,51.5,"TL",0.12,-2.68,"",NA,NA,NA,2.5,"Spain","Bay of Biscay (ICES VIIIc2)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"497",28,3931,52.3,"TL",0.17,-1.58,"",NA,NA,NA,2.67,"Spain","Bay of Biscay (ICES VIIIc2)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"498",28,3932,53,"TL",0.17,-0.59,"",NA,NA,NA,2.68,"Spain","Bay of Biscay (ICES VIIIc2)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"499",28,3933,53,"TL",0.2,0.23,"",NA,NA,NA,2.75,"Spain","Bay of Biscay (ICES VIIIc2)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"500",28,3934,53,"TL",0.26,0.17,"",NA,NA,NA,2.86,"Spain","Bay of Biscay (ICES VIIIc1)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"501",28,3935,53.9,"TL",0.09,-2.12,"",NA,NA,NA,2.42,"Ireland","Northeast Atlantic (ICES Div. VII)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"502",28,3936,54,"TL",0.12,NA,"",NA,9,23,2.54,"UK","North Scottish Waters, N. Coast","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"503",28,3937,59,"TL",0.12,-1.34,"",NA,NA,NA,2.62,"France","Bay of Biscay (ICES VIIIab)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"504",28,3938,59,"TL",0.19,0.92,"",NA,NA,NA,2.82,"France","Bay of Biscay (ICES VIIIab)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"505",28,3939,59.4,"TL",0.13,NA,"M",NA,11,18.8,2.66,"France","North of Gulf of Biscay, 200 m depth","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"506",28,3940,60.2,"TL",0.14,-0.05,"",NA,NA,NA,2.71,"Ireland","Northeast Atlantic (ICES Div. VII)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"507",28,3941,61.1,"TL",0.13,-0.94,"",NA,9,NA,2.69,"UK Scotland","North Scottish Waters, N. Coast","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"508",28,3942,63.1,"TL",0.11,-0.07,"",NA,NA,NA,2.64,"Ireland","Northeast Atlantic (ICES Div. VII)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"509",28,3943,64.9,"TL",0.08,-2.4,"",NA,NA,NA,2.53,"Ireland","Northeast Atlantic (ICES Div. VII)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"510",28,3944,66,"TL",0.11,-0.31,"",NA,NA,NA,2.68,"Ireland","Northeast Atlantic (ICES Div. VII)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"511",28,3945,66,"TL",0.13,0.38,"",NA,NA,NA,2.75,"Ireland","Northeast Atlantic (ICES Div. VII)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"512",28,3946,66.8,"TL",0.11,-0.33,"",NA,NA,NA,2.69,"Ireland","Northeast Atlantic (ICES Div. VII)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"513",28,3947,67.7,"TL",0.12,-0.51,"",NA,NA,NA,2.74,"Ireland","Northeast Atlantic (ICES Div. VII)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"514",28,3948,69.9,"TL",0.1,-1.08,"",NA,NA,NA,2.69,"Ireland","Northeast Atlantic (ICES Div. VII)","No","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"515",28,3949,97.5,"TL",0.08,NA,"F",NA,11,25.3,2.86,"France","North of Gulf of Biscay 200 m depth","Yes","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"516",28,3950,141,"TL",0.05,-0.01,"",NA,9,NA,2.97,"UK Scotland","East of Shetlands, North Sea 200 m depth","Yes","No","Lepidorhombus_whiffiagonis","Lepidorhombus","Scophthalmidae","Lepidorhombus whiffiagonis","Actinopterygii","Pleuronectiformes"
"517",29,4692,29.1,"TL",0.22,-0.97,"M",NA,NA,NA,2.27,"Turkey","southern Black Sea","No","No","Merlangius_merlangus","Merlangius","Gadidae","Merlangius merlangus","Actinopterygii","Gadiformes"
"518",29,4693,31.1,"TL",0.32,0.15,"",NA,9,NA,2.49,"UK Scotland","Moray Firth & Orkney area, North Sea","No","No","Merlangius_merlangus","Merlangius","Gadidae","Merlangius merlangus","Actinopterygii","Gadiformes"
"519",29,4694,31.9,"TL",0.93,-0.06,"",NA,9,NA,2.98,"UK","Central area, North Sea","No","No","Merlangius_merlangus","Merlangius","Gadidae","Merlangius merlangus","Actinopterygii","Gadiformes"
"520",29,4695,32.1,"TL",0.73,-0.08,"M",NA,9,NA,2.88,"Sweden","North Sea","No","No","Merlangius_merlangus","Merlangius","Gadidae","Merlangius merlangus","Actinopterygii","Gadiformes"
"521",29,4696,32.9,"TL",0.27,0.03,"",NA,9,NA,2.47,"UK Scotland","N + W North Sea","No","No","Merlangius_merlangus","Merlangius","Gadidae","Merlangius merlangus","Actinopterygii","Gadiformes"
"522",29,4697,32.9,"TL",0.65,-0.2,"",NA,9,NA,2.85,"UK","Central area, North Sea","No","No","Merlangius_merlangus","Merlangius","Gadidae","Merlangius merlangus","Actinopterygii","Gadiformes"
"523",29,4698,33.2,"TL",0.63,-0.17,"",NA,9,NA,2.84,"Germany","SE North Sea YCL 1967","No","No","Merlangius_merlangus","Merlangius","Gadidae","Merlangius merlangus","Actinopterygii","Gadiformes"
"524",29,4699,33.8,"TL",0.54,-0.7,"",NA,9,NA,2.79,"UK Scotland","N + W North Sea","No","No","Merlangius_merlangus","Merlangius","Gadidae","Merlangius merlangus","Actinopterygii","Gadiformes"
"525",29,4700,33.8,"TL",0.56,-0.21,"",NA,9,NA,2.8,"UK Scotland","North central area, North Sea","No","No","Merlangius_merlangus","Merlangius","Gadidae","Merlangius merlangus","Actinopterygii","Gadiformes"
"526",29,4701,34,"TL",0.65,-0.16,"",NA,9,NA,2.88,"UK Scotland","North central area, North Sea","No","No","Merlangius_merlangus","Merlangius","Gadidae","Merlangius merlangus","Actinopterygii","Gadiformes"
